Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalYearsInSameJob,IncomePerHour,AgeWhenJoined,YearsUntilPromotion,EmployeeEngagement,YearOfJoining,Rango_Edad,Clasificacion,Semaforo,Overtime_Marital,Overtime_squared,JobRole_BusinessTravel
45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1,1744,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,Y,0,21,4,3,80,2,9,2,4,5,0,0,3,4,30.4875,40,0,2.8,2019,46-55,Desempeño Medio,Verde,No_Married,0,Human Resources_Travel_Rarely
43,No,Travel_Rarely,1001,Research & Development,7,3,Life Sciences,1,451,3,Female,43,3,3,Healthcare Representative,1,Married,9985,9262,8,Y,0,16,3,1,80,1,10,1,2,1,0,0,0,9,31.203125,42,0,2.0,2023,36-45,Desempeño Bajo,Naranja,No_Married,0,Healthcare Representative_Travel_Rarely
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,Single,2432,15318,3,Y,1,14,3,1,80,0,8,2,3,4,1,0,3,5,7.6,28,0,2.4,2020,26-35,Desempeño Medio,Rojo,Yes_Single,1,Research Scientist_Travel_Frequently
38,No,Travel_Frequently,148,Research & Development,2,3,Medical,1,1675,4,Female,42,2,1,Laboratory Technician,2,Single,2440,23826,1,Y,0,22,4,2,80,0,4,3,3,4,3,3,3,3,7.625,34,3,2.6,2020,36-45,Desempeño Bajo,Naranja,No_Single,0,Laboratory Technician_Travel_Frequently
31,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,1,1379,3,Female,90,2,1,Sales Representative,4,Single,2785,11882,7,Y,0,14,3,3,80,0,3,3,4,1,0,0,0,2,8.703125,30,0,3.2,2023,26-35,Desempeño Medio,Rojo,No_Single,0,Sales Representative_Travel_Frequently
27,No,Travel_Rarely,975,Research & Development,7,3,Medical,1,764,4,Female,55,2,2,Healthcare Representative,1,Single,6811,23398,8,Y,0,19,3,1,80,0,9,2,1,7,6,0,7,8,21.284375,20,0,1.8,2017,26-35,Desempeño Bajo,Naranja,No_Single,0,Healthcare Representative_Travel_Rarely
54,No,Travel_Rarely,584,Research & Development,22,5,Medical,1,1665,2,Female,91,3,4,Manager,3,Married,17426,18685,3,Y,0,25,4,3,80,1,36,6,3,10,8,4,7,34,54.45625,44,4,2.8,2014,46-55,Desempeño Medio,Verde,No_Married,0,Manager_Travel_Rarely
50,No,Non-Travel,881,Research & Development,2,4,Life Sciences,1,905,1,Male,98,3,4,Manager,1,Divorced,17924,4544,1,Y,0,11,3,4,80,1,31,3,3,31,6,14,7,6,56.0125,19,14,2.4,1993,46-55,Desempeño Bajo,Naranja,No_Divorced,0,Manager_Non-Travel
28,No,Travel_Rarely,857,Research & Development,10,3,Other,1,1097,3,Female,59,3,2,Research Scientist,3,Single,3660,7909,3,Y,0,13,3,4,80,0,10,4,4,8,7,1,7,9,11.4375,20,1,3.4,2016,26-35,Desempeño Medio,Verde,No_Single,0,Research Scientist_Travel_Rarely
25,Yes,Travel_Rarely,240,Sales,5,3,Marketing,1,142,3,Male,46,2,2,Sales Executive,3,Single,5744,26959,1,Y,1,11,3,4,80,0,6,1,3,6,4,0,3,4,17.95,19,0,3.0,2018,26-35,Desempeño Medio,Rojo,Yes_Single,1,Sales Executive_Travel_Rarely
30,No,Travel_Rarely,1082,Sales,12,3,Technical Degree,1,533,2,Female,83,3,2,Sales Executive,3,Single,6577,19558,0,Y,0,11,3,2,80,0,6,6,3,5,4,4,4,5,20.553125,25,4,2.6,2019,26-35,Desempeño Medio,Verde,No_Single,0,Sales Executive_Travel_Rarely
27,No,Travel_Rarely,894,Research & Development,9,3,Medical,1,260,4,Female,99,3,1,Research Scientist,2,Single,2279,11781,1,Y,0,16,3,4,80,0,7,2,2,7,7,0,3,7,7.121875,20,0,3.0,2017,26-35,Desempeño Bajo,Naranja,No_Single,0,Research Scientist_Travel_Rarely
51,No,Travel_Rarely,432,Research & Development,9,4,Life Sciences,1,116,4,Male,96,3,1,Laboratory Technician,4,Married,2075,18725,3,Y,0,23,4,2,80,2,10,4,3,4,2,0,3,8,6.484375,47,0,3.2,2020,46-55,Unicornios,Verde,No_Married,0,Laboratory Technician_Travel_Rarely
37,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1,1411,1,Female,94,3,1,Laboratory Technician,3,Single,3629,19106,4,Y,0,18,3,1,80,0,8,6,3,3,2,0,2,7,11.340625,34,0,2.2,2021,36-45,Desempeño Medio,Verde,No_Single,0,Laboratory Technician_Travel_Rarely
50,No,Travel_Rarely,1464,Research & Development,2,4,Medical,1,1061,2,Male,62,3,5,Research Director,3,Married,19237,12853,2,Y,1,11,3,4,80,1,29,2,2,8,1,7,7,22,60.115625,42,7,2.8,2016,46-55,Desempeño Medio,Verde,Yes_Married,1,Research Director_Travel_Rarely
48,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1,1363,4,Male,54,3,3,Manufacturing Director,4,Single,7898,18706,1,Y,0,11,3,3,80,0,11,2,3,10,9,0,8,10,24.68125,38,0,3.4,2014,46-55,Desempeño Medio,Verde,No_Single,0,Manufacturing Director_Travel_Rarely
46,Yes,Travel_Rarely,669,Sales,9,2,Medical,1,118,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,1,Y,0,16,3,4,80,0,9,3,3,9,8,4,7,8,30.059375,37,4,3.2,2015,46-55,Desempeño Medio,Rojo,No_Single,0,Sales Executive_Travel_Rarely
19,Yes,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,566,1,Male,52,2,1,Human Resources,4,Single,2564,18437,1,Y,0,12,3,3,80,0,1,3,4,1,0,0,0,0,8.0125,18,0,2.8,2023,18-25,Desempeño Medio,Rojo,No_Single,0,Human Resources_Travel_Rarely
24,Yes,Travel_Rarely,240,Human Resources,22,1,Human Resources,1,1714,4,Male,58,1,1,Human Resources,3,Married,1555,11585,1,Y,0,11,3,3,80,1,1,2,3,1,0,0,0,0,4.859375,23,0,2.8,2023,18-25,Desempeño Medio,Rojo,No_Married,0,Human Resources_Travel_Rarely
35,No,Travel_Rarely,819,Research & Development,2,3,Life Sciences,1,1182,3,Male,44,2,3,Manufacturing Director,2,Divorced,10274,19588,2,Y,0,18,3,2,80,1,15,2,4,7,7,6,4,15,32.10625,28,6,2.6,2017,36-45,Desempeño Bajo,Naranja,No_Divorced,0,Manufacturing Director_Travel_Rarely
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,1288,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,Y,0,14,3,4,80,2,26,4,2,25,9,14,13,10,59.96875,19,14,2.8,1999,36-45,Desempeño Bajo,Naranja,No_Divorced,0,Manager_Travel_Rarely
32,Yes,Non-Travel,1474,Sales,11,4,Other,1,631,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,Y,0,12,3,4,80,0,6,2,3,4,2,1,2,4,14.709375,28,1,3.6,2020,26-35,Desempeño Medio,Rojo,No_Married,0,Sales Executive_Non-Travel
31,No,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,1673,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,Y,0,11,3,1,80,2,10,2,3,10,0,0,2,0,17.1125,21,0,2.4,2014,26-35,Desempeño Medio,Verde,No_Married,0,Sales Executive_Travel_Rarely
31,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,1749,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,Y,0,19,3,3,80,1,6,3,3,5,2,0,2,3,26.08125,26,0,2.6,2019,26-35,Desempeño Medio,Verde,No_Married,0,Sales Executive_Travel_Rarely
41,No,Non-Travel,267,Sales,10,2,Life Sciences,1,599,4,Male,56,3,2,Sales Executive,4,Single,6230,13430,7,Y,0,14,3,4,80,0,16,3,3,14,3,1,10,5,19.46875,27,1,3.6,2010,36-45,Desempeño Medio,Verde,No_Single,0,Sales Executive_Non-Travel
32,Yes,Travel_Frequently,1125,Research & Development,16,1,Life Sciences,1,33,2,Female,72,1,1,Research Scientist,1,Single,3919,4681,1,Y,1,22,4,2,80,0,10,5,3,10,2,6,7,2,12.246875,22,6,1.8,2014,26-35,Desempeño Bajo,Rojo,Yes_Single,1,Research Scientist_Travel_Frequently
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,Y,0,21,4,3,80,3,14,2,3,8,7,0,7,13,22.85625,38,0,2.8,2016,46-55,Desempeño Bajo,Rojo,No_Married,0,Sales Executive_Travel_Rarely
35,No,Travel_Rarely,528,Human Resources,8,4,Technical Degree,1,1164,3,Male,100,3,1,Human Resources,3,Single,4323,7108,1,Y,0,17,3,2,80,0,6,2,1,5,4,1,4,5,13.509375,30,1,2.4,2019,36-45,Desempeño Medio,Verde,No_Single,0,Human Resources_Travel_Rarely
41,Yes,Travel_Rarely,1085,Research & Development,2,4,Life Sciences,1,927,2,Female,57,1,1,Laboratory Technician,4,Divorced,2778,17725,4,Y,1,13,3,3,80,1,10,1,2,7,7,1,0,10,8.68125,34,1,2.4,2017,36-45,Desempeño Medio,Rojo,Yes_Divorced,1,Laboratory Technician_Travel_Rarely
55,No,Travel_Rarely,1229,Research & Development,4,4,Life Sciences,1,1501,4,Male,30,3,2,Healthcare Representative,3,Married,4035,16143,0,Y,1,16,3,2,80,0,4,2,3,3,2,1,2,3,12.609375,52,1,3.0,2021,56-65,Desempeño Medio,Verde,Yes_Married,1,Healthcare Representative_Travel_Rarely
35,No,Travel_Rarely,809,Research & Development,16,3,Medical,1,14,1,Male,84,4,1,Laboratory Technician,2,Married,2426,16479,0,Y,0,13,3,3,80,1,6,5,3,5,4,0,3,5,7.58125,30,0,2.6,2019,36-45,Desempeño Bajo,Naranja,No_Married,0,Laboratory Technician_Travel_Rarely
33,No,Travel_Frequently,1141,Sales,1,3,Life Sciences,1,52,3,Female,42,4,2,Sales Executive,1,Married,5376,3193,2,Y,0,19,3,1,80,2,10,3,3,5,3,1,3,8,16.8,28,1,2.4,2019,26-35,Desempeño Bajo,Naranja,No_Married,0,Sales Executive_Travel_Frequently
23,No,Travel_Rarely,1309,Research & Development,26,1,Life Sciences,1,465,3,Male,83,3,1,Research Scientist,4,Divorced,2904,16092,1,Y,0,12,3,3,80,2,4,2,2,4,2,0,2,2,9.075,19,0,3.0,2020,18-25,Desempeño Medio,Verde,No_Divorced,0,Research Scientist_Travel_Rarely
39,No,Travel_Rarely,613,Research & Development,6,1,Medical,1,2062,4,Male,42,2,3,Healthcare Representative,1,Married,9991,21457,4,Y,0,15,3,1,80,1,9,5,3,7,7,1,7,9,31.221875,32,1,2.2,2017,36-45,Desempeño Bajo,Naranja,No_Married,0,Healthcare Representative_Travel_Rarely
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1,1318,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Y,1,12,3,3,80,0,9,2,3,5,4,1,0,8,28.41875,35,1,2.8,2019,36-45,Desempeño Bajo,Rojo,Yes_Single,1,Sales Executive_Travel_Rarely
37,No,Travel_Rarely,1372,Research & Development,1,3,Life Sciences,1,391,4,Female,42,3,1,Research Scientist,4,Single,2115,15881,1,Y,0,12,3,2,80,0,17,3,3,17,12,5,7,12,6.609375,20,5,3.2,2007,36-45,Desempeño Medio,Verde,No_Single,0,Research Scientist_Travel_Rarely
44,No,Travel_Rarely,986,Research & Development,8,4,Life Sciences,1,874,1,Male,62,4,1,Laboratory Technician,4,Married,2818,5044,2,Y,1,24,4,3,80,1,10,2,2,3,2,0,2,9,8.80625,41,0,2.8,2021,36-45,Unicornios,Verde,Yes_Married,1,Laboratory Technician_Travel_Rarely
34,No,Travel_Rarely,216,Sales,1,4,Marketing,1,1047,2,Male,75,4,2,Sales Executive,4,Divorced,9725,12278,0,Y,0,11,3,4,80,1,16,2,2,15,1,0,9,2,30.390625,19,0,3.2,2009,26-35,Desempeño Medio,Verde,No_Divorced,0,Sales Executive_Travel_Rarely
37,No,Travel_Rarely,674,Research & Development,13,3,Medical,1,1543,1,Male,47,3,2,Research Scientist,4,Married,4285,3031,1,Y,0,17,3,1,80,0,10,2,3,10,8,3,7,8,13.390625,27,3,2.4,2014,36-45,Desempeño Medio,Verde,No_Married,0,Research Scientist_Travel_Rarely
31,Yes,Travel_Frequently,561,Research & Development,3,3,Life Sciences,1,1537,4,Female,33,3,1,Research Scientist,3,Single,4084,4156,1,Y,0,12,3,1,80,0,7,2,1,7,2,7,7,2,12.7625,24,7,2.4,2017,26-35,Desempeño Medio,Rojo,No_Single,0,Research Scientist_Travel_Frequently
33,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1758,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,Y,1,20,4,3,80,0,11,2,2,0,0,0,0,11,26.7625,33,0,2.0,2024,26-35,Desempeño Bajo,Rojo,Yes_Single,1,Sales Executive_Travel_Rarely
45,No,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,1,1719,4,Female,48,2,4,Research Director,2,Single,16704,17119,1,Y,0,11,3,3,80,0,21,2,3,21,6,8,6,6,52.2,24,8,2.8,2003,46-55,Desempeño Bajo,Naranja,No_Single,0,Research Director_Travel_Rarely
40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1,1346,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,Y,0,13,3,3,80,0,9,4,3,9,8,8,8,8,14.565625,31,8,3.2,2015,36-45,Desempeño Medio,Verde,No_Single,0,Research Scientist_Travel_Rarely
32,No,Non-Travel,1200,Research & Development,1,4,Technical Degree,1,1574,4,Male,62,3,2,Research Scientist,1,Married,4087,25174,4,Y,0,14,3,2,80,1,9,3,2,6,5,1,2,8,12.771875,26,1,2.4,2018,26-35,Desempeño Bajo,Naranja,No_Married,0,Research Scientist_Non-Travel
38,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1,1382,4,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,Y,0,11,3,4,80,3,4,2,3,4,2,0,3,2,8.15625,34,0,3.6,2020,36-45,Desempeño Medio,Verde,No_Divorced,0,Research Scientist_Travel_Frequently
31,No,Travel_Rarely,655,Research & Development,7,4,Life Sciences,1,76,4,Male,48,3,2,Laboratory Technician,4,Divorced,5915,9528,3,Y,0,22,4,4,80,1,10,3,2,7,7,1,7,10,18.484375,24,1,3.4,2017,26-35,Unicornios,Verde,No_Divorced,0,Laboratory Technician_Travel_Rarely
34,No,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,1,1658,4,Female,66,3,2,Research Scientist,2,Divorced,5433,19332,1,Y,0,12,3,3,80,1,11,2,3,11,8,7,9,8,16.978125,23,7,3.0,2013,26-35,Desempeño Bajo,Naranja,No_Divorced,0,Research Scientist_Travel_Rarely
32,No,Travel_Rarely,638,Research & Development,8,2,Medical,1,865,3,Female,91,4,2,Research Scientist,3,Married,5175,22162,5,Y,0,12,3,3,80,1,9,3,2,5,3,1,3,7,16.171875,27,1,3.0,2019,26-35,Desempeño Medio,Verde,No_Married,0,Research Scientist_Travel_Rarely
27,No,Travel_Rarely,1240,Research & Development,2,4,Life Sciences,1,54,4,Female,33,3,1,Laboratory Technician,1,Divorced,2341,19715,1,Y,0,13,3,4,80,1,1,6,3,1,0,0,0,0,7.315625,26,0,3.0,2023,26-35,Desempeño Bajo,Naranja,No_Divorced,0,Laboratory Technician_Travel_Rarely
28,No,Travel_Rarely,580,Research & Development,27,3,Medical,1,1622,2,Female,39,1,2,Manufacturing Director,1,Divorced,4877,20460,0,Y,0,21,4,2,80,1,6,5,2,5,3,0,0,4,15.240625,23,0,1.6,2019,26-35,Desempeño Bajo,Naranja,No_Divorced,0,Manufacturing Director_Travel_Rarely
50,No,Non-Travel,145,Sales,1,3,Life Sciences,1,1040,4,Female,95,3,2,Sales Executive,3,Married,6347,24920,0,Y,0,12,3,1,80,1,19,3,3,18,7,0,13,8,19.834375,32,0,2.8,2006,46-55,Desempeño Medio,Verde,No_Married,0,Sales Executive_Non-Travel
31,No,Travel_Rarely,1062,Research & Development,24,3,Medical,1,1252,3,Female,96,2,2,Healthcare Representative,1,Single,6812,17198,1,Y,0,19,3,2,80,0,10,2,3,10,9,1,8,9,21.2875,21,1,2.2,2014,26-35,Desempeño Bajo,Naranja,No_Single,0,Healthcare Representative_Travel_Rarely
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1,1294,3,Female,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Y,1,11,3,4,80,0,18,2,3,16,14,5,12,16,16.90625,20,5,3.0,2008,36-45,Desempeño Bajo,Naranja,Yes_Single,1,Manufacturing Director_Travel_Rarely
23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1,1270,4,Male,47,3,1,Research Scientist,3,Married,1223,16901,1,Y,0,22,4,4,80,1,1,2,3,1,0,0,1,0,3.821875,22,0,3.4,2023,18-25,Desempeño Medio,Verde,No_Married,0,Research Scientist_Travel_Rarely
45,No,Travel_Rarely,193,Research & Development,6,4,Other,1,101,4,Male,52,3,3,Research Director,1,Married,13245,15067,4,Y,1,14,3,2,80,0,17,3,4,0,0,0,0,17,41.390625,45,0,2.8,2024,46-55,Desempeño Bajo,Naranja,Yes_Married,1,Research Director_Travel_Rarely
42,No,Travel_Frequently,458,Research & Development,26,5,Medical,1,1242,1,Female,60,3,3,Research Director,1,Married,13191,23281,3,Y,1,17,3,3,80,0,20,6,3,1,0,0,0,19,41.221875,41,0,2.2,2023,36-45,Desempeño Bajo,Naranja,Yes_Married,1,Research Director_Travel_Frequently
46,No,Travel_Rarely,1003,Research & Development,8,4,Life Sciences,1,1080,4,Female,74,2,2,Research Scientist,1,Divorced,4615,21029,8,Y,1,23,4,1,80,3,19,2,3,16,13,1,7,16,14.421875,30,1,2.2,2008,46-55,Desempeño Bajo,Naranja,Yes_Divorced,1,Research Scientist_Travel_Rarely
34,No,Travel_Frequently,829,Research & Development,15,3,Medical,1,1485,2,Male,71,3,4,Research Director,1,Divorced,17007,11929,7,Y,0,14,3,4,80,2,16,3,2,14,8,6,9,10,53.146875,20,6,2.4,2010,26-35,Desempeño Bajo,Naranja,No_Divorced,0,Research Director_Travel_Frequently
52,No,Travel_Frequently,322,Research & Development,28,2,Medical,1,1401,4,Female,59,4,4,Manufacturing Director,3,Married,13247,9731,2,Y,1,11,3,2,80,1,24,3,2,5,3,0,2,22,41.396875,47,0,3.0,2019,46-55,Desempeño Medio,Verde,Yes_Married,1,Manufacturing Director_Travel_Frequently
38,No,Travel_Rarely,243,Sales,7,4,Marketing,1,709,4,Female,46,2,2,Sales Executive,4,Single,4028,7791,0,Y,0,20,4,1,80,0,8,2,3,7,7,0,5,8,12.5875,31,0,2.8,2017,36-45,Unicornios,Verde,No_Single,0,Sales Executive_Travel_Rarely
37,No,Travel_Rarely,1189,Sales,3,3,Life Sciences,1,152,3,Male,87,3,3,Sales Executive,4,Single,7428,14506,2,Y,0,12,3,1,80,0,12,3,3,5,3,1,3,10,23.2125,32,1,2.8,2019,36-45,Desempeño Medio,Verde,No_Single,0,Sales Executive_Travel_Rarely
31,No,Travel_Rarely,106,Human Resources,2,3,Human Resources,1,424,1,Male,62,2,2,Human Resources,1,Married,6410,17822,3,Y,0,12,3,4,80,0,9,1,3,2,2,1,0,9,20.03125,29,1,2.2,2022,26-35,Desempeño Bajo,Naranja,No_Married,0,Human Resources_Travel_Rarely
21,Yes,Travel_Rarely,1427,Research & Development,18,1,Other,1,923,4,Female,65,3,1,Research Scientist,4,Single,2693,8870,1,Y,0,19,3,1,80,0,1,3,2,1,0,0,0,0,8.415625,20,0,2.8,2023,18-25,Desempeño Medio,Rojo,No_Single,0,Research Scientist_Travel_Rarely
29,No,Travel_Rarely,1283,Research & Development,23,3,Life Sciences,1,495,4,Male,54,3,1,Research Scientist,4,Single,2201,18168,9,Y,0,16,3,4,80,0,6,4,3,3,2,1,2,5,6.878125,26,1,3.6,2021,26-35,Desempeño Medio,Verde,No_Single,0,Research Scientist_Travel_Rarely
21,No,Travel_Rarely,984,Research & Development,1,1,Technical Degree,1,1131,4,Female,70,2,1,Research Scientist,2,Single,2070,25326,1,Y,1,11,3,3,80,0,2,6,4,2,2,2,2,2,6.46875,19,2,3.0,2022,18-25,Desempeño Bajo,Naranja,Yes_Single,1,Research Scientist_Travel_Rarely
37,No,Travel_Rarely,228,Sales,6,4,Medical,1,378,3,Male,98,3,2,Sales Executive,4,Married,6502,22825,4,Y,0,14,3,2,80,1,7,5,4,5,4,0,1,6,20.31875,32,0,3.2,2019,36-45,Desempeño Medio,Verde,No_Married,0,Sales Executive_Travel_Rarely
24,Yes,Travel_Rarely,1448,Sales,1,1,Technical Degree,1,554,1,Female,62,3,1,Sales Representative,2,Single,3202,21972,1,Y,1,16,3,2,80,0,6,4,3,5,3,1,4,4,10.00625,19,1,2.2,2019,18-25,Desempeño Bajo,Rojo,Yes_Single,1,Sales Representative_Travel_Rarely
32,No,Travel_Rarely,1018,Research & Development,2,4,Medical,1,439,1,Female,74,4,2,Research Scientist,4,Single,5055,10557,7,Y,0,16,3,3,80,0,10,0,2,7,7,0,7,10,15.796875,25,0,2.8,2017,26-35,Desempeño Medio,Verde,No_Single,0,Research Scientist_Travel_Rarely
22,No,Travel_Rarely,253,Research & Development,11,3,Medical,1,511,1,Female,43,3,1,Research Scientist,2,Married,2244,24440,1,Y,0,13,3,4,80,1,2,1,3,2,1,1,2,1,7.0125,20,1,2.6,2022,18-25,Desempeño Bajo,Naranja,No_Married,0,Research Scientist_Travel_Rarely
32,No,Non-Travel,862,Sales,2,1,Life Sciences,1,1190,3,Female,76,3,1,Sales Representative,1,Divorced,2827,14947,1,Y,0,12,3,3,80,3,1,3,3,1,0,0,0,0,8.834375,31,0,2.6,2023,26-35,Desempeño Bajo,Naranja,No_Divorced,0,Sales Representative_Non-Travel
42,No,Travel_Rarely,265,Sales,5,2,Marketing,1,1029,4,Male,90,3,5,Manager,3,Married,18303,7770,6,Y,0,13,3,2,80,0,21,3,4,1,0,0,0,20,57.196875,41,0,3.2,2023,36-45,Desempeño Medio,Verde,No_Married,0,Manager_Travel_Rarely
46,No,Travel_Rarely,1485,Research & Development,18,3,Medical,1,550,3,Female,87,3,2,Manufacturing Director,3,Divorced,4810,26314,2,Y,0,14,3,3,80,1,19,5,2,10,7,0,8,16,15.03125,36,0,2.8,2014,46-55,Desempeño Medio,Verde,No_Divorced,0,Manufacturing Director_Travel_Rarely
49,No,Travel_Frequently,1023,Sales,2,3,Medical,1,2065,4,Male,63,2,2,Sales Executive,2,Married,5390,13243,2,Y,0,14,3,4,80,0,17,3,2,9,6,0,8,14,16.84375,40,0,2.8,2015,46-55,Desempeño Bajo,Naranja,No_Married,0,Sales Executive_Travel_Frequently
42,No,Travel_Rarely,419,Sales,12,4,Marketing,1,1943,2,Male,77,3,2,Sales Executive,4,Divorced,5087,2900,3,Y,1,12,3,3,80,2,14,4,3,0,0,0,0,14,15.896875,42,0,3.0,2024,36-45,Desempeño Medio,Verde,Yes_Divorced,1,Sales Executive_Travel_Rarely
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,19161,13738,3,Y,0,15,3,4,80,0,28,3,3,5,4,4,3,27,59.878125,44,4,3.2,2019,46-55,Desempeño Medio,Verde,No_Married,0,Research Director_Travel_Frequently
50,No,Travel_Frequently,1246,Human Resources,3,3,Medical,1,644,1,Male,99,3,5,Manager,2,Married,18200,7999,1,Y,0,11,3,3,80,1,32,2,3,32,5,10,7,5,56.875,18,10,2.4,1992,46-55,Desempeño Bajo,Naranja,No_Married,0,Manager_Travel_Frequently
36,No,Travel_Rarely,1157,Sales,2,4,Life Sciences,1,1556,3,Male,70,3,1,Sales Representative,4,Single,2644,17001,3,Y,1,21,4,4,80,0,7,3,2,3,2,1,2,6,8.2625,33,1,3.2,2021,36-45,Unicornios,Verde,Yes_Single,1,Sales Representative_Travel_Rarely
41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,1772,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,0,20,4,2,80,2,5,2,3,5,3,0,4,3,7.153125,36,0,2.4,2019,36-45,Desempeño Bajo,Naranja,No_Divorced,0,Laboratory Technician_Travel_Rarely
40,No,Travel_Rarely,1308,Research & Development,14,3,Medical,1,1128,3,Male,44,2,5,Research Director,3,Single,19626,17544,1,Y,0,14,3,1,80,0,21,2,4,20,7,4,9,8,61.33125,20,4,2.6,2004,36-45,Desempeño Medio,Verde,No_Single,0,Research Director_Travel_Rarely
33,Yes,Travel_Rarely,603,Sales,9,4,Marketing,1,1157,1,Female,77,3,2,Sales Executive,1,Single,8224,18385,0,Y,1,17,3,1,80,0,6,3,3,5,2,0,3,3,25.7,28,0,1.8,2019,26-35,Desempeño Bajo,Rojo,Yes_Single,1,Sales Executive_Travel_Rarely
21,No,Non-Travel,895,Sales,9,2,Medical,1,484,1,Male,39,3,1,Sales Representative,4,Single,2610,2851,1,Y,0,24,4,3,80,0,3,3,2,3,2,2,2,2,8.15625,18,2,2.6,2021,18-25,Unicornios,Verde,No_Single,0,Sales Representative_Non-Travel
41,Yes,Non-Travel,906,Research & Development,5,2,Life Sciences,1,1210,1,Male,95,2,1,Research Scientist,1,Divorced,2107,20293,6,Y,0,17,3,1,80,1,5,2,1,1,0,0,0,4,6.584375,40,0,1.2,2023,36-45,Desempeño Bajo,Rojo,No_Divorced,0,Research Scientist_Non-Travel
32,Yes,Travel_Rarely,374,Research & Development,25,4,Life Sciences,1,911,1,Male,87,3,1,Laboratory Technician,4,Single,2795,18016,1,Y,1,24,4,3,80,0,1,2,1,1,0,0,1,0,8.734375,31,0,2.4,2023,26-35,Unicornios,Rojo,Yes_Single,1,Laboratory Technician_Travel_Rarely
33,Yes,Travel_Rarely,1017,Research & Development,25,3,Medical,1,1108,1,Male,55,2,1,Research Scientist,2,Single,2313,2993,4,Y,1,20,4,2,80,0,5,0,3,2,2,2,2,5,7.228125,31,2,2.0,2022,26-35,Desempeño Bajo,Rojo,Yes_Single,1,Research Scientist_Travel_Rarely
30,No,Travel_Rarely,1427,Research & Development,2,1,Medical,1,198,2,Male,35,2,1,Laboratory Technician,4,Single,2720,11162,0,Y,0,13,3,4,80,0,6,3,3,5,3,1,2,4,8.5,25,1,3.0,2019,26-35,Desempeño Medio,Verde,No_Single,0,Laboratory Technician_Travel_Rarely
38,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,1,1995,4,Male,86,3,2,Sales Executive,2,Married,4440,7636,0,Y,0,15,3,1,80,2,16,3,3,15,13,5,8,14,13.875,23,5,2.6,2009,36-45,Desempeño Bajo,Naranja,No_Married,0,Sales Executive_Travel_Rarely
38,No,Travel_Rarely,130,Sales,2,2,Marketing,1,1125,4,Male,32,3,3,Sales Executive,2,Single,7351,20619,7,Y,0,16,3,3,80,0,10,2,3,1,0,0,0,9,22.971875,37,0,3.0,2023,36-45,Desempeño Bajo,Naranja,No_Single,0,Sales Executive_Travel_Rarely
